reporting_unit,contest,candidate,votes,county,ctv,municipality
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,WAUKESHA,T,BROOKFIELD
"TOWN BROOKFIELD W1, 2, 9-11",PRESIDENT / VICE PRESIDENT,WRITE-IN:,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,WGN JILL STEIN / RUDOLPH WARE,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,IND CLAUDIA DE LA CRUZ / KARINA GARCIA,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,IND CORNEL WEST / MELINA ABDULLAH,0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,"IND ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,WAUKESHA,T,BROOKFIELD
TOWN BROOKFIELD W3-8,PRESIDENT / VICE PRESIDENT,WRITE-IN:,0,WAUKESHA,T,BROOKFIELD
"TOWN DELAFIELD W1, 2, 5, 6",PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,WAUKESHA,T,DELAFIELD
