reporting_unit,contest,candidate,votes,county,ctv,municipality
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,HARRIS WALZ,80,CLARK,T,BEAVER
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,TRUMP VANCE,218,CLARK,T,BEAVER
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,TERRY BRODEN,0,CLARK,T,BEAVER
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,OLIVER MAAT,3,CLARK,T,BEAVER
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,STEIN WARE,1,CLARK,T,BEAVER
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,DE LA CRUZ GARCIA,0,CLARK,T,BEAVER
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,WEST ABDULLAH,0,CLARK,T,BEAVER
BEAVER,PRESIDENTIAL AND VICE PRESIDENT,KENNEDY SHANAHAN,2,CLARK,T,BEAVER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,HARRIS WALZ,21,CLARK,T,BUTLER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,TRUMP VANCE,40,CLARK,T,BUTLER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,TERRY BRODEN,0,CLARK,T,BUTLER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,OLIVER MAAT,0,CLARK,T,BUTLER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,STEIN WARE,0,CLARK,T,BUTLER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,DE LA CRUZ GARCIA,0,CLARK,T,BUTLER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,WEST ABDULLAH,0,CLARK,T,BUTLER
BUTLER,PRESIDENTIAL AND VICE PRESIDENT,KENNEDY SHANAHAN,2,CLARK,T,BUTLER
COLBY W 1-2-3,PRESIDENTIAL AND VICE PRESIDENT,HARRIS WALZ,73,CLARK,T,COLBY 
COLBY W 1-2-3,PRESIDENTIAL AND VICE PRESIDENT,TRUMP VANCE,233,CLARK,T,COLBY 
COLBY W 1-2-3,PRESIDENTIAL AND VICE PRESIDENT,TERRY BRODEN,3,CLARK,T,COLBY 
COLBY W 1-2-3,PRESIDENTIAL AND VICE PRESIDENT,OLIVER MAAT,0,CLARK,T,COLBY 
COLBY W 1-2-3,PRESIDENTIAL AND VICE PRESIDENT,STEIN WARE,0,CLARK,T,COLBY 
