reporting_unit,contest,candidate,votes,county,ctv,municipality
"VILLAGE OF KEWASKUM, WARD 1-5",COUNTY CLERK (VOTE FOR 1),WRITE-IN,35,WASHINGTON,V,KEWASKUM
"VILLAGE OF NEWBURG, WARD 1, 2 WB",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),559,WASHINGTON,V,NEWBURG
"VILLAGE OF NEWBURG, WARD 1, 2 WB",COUNTY CLERK (VOTE FOR 1),WRITE-IN,13,WASHINGTON,V,NEWBURG
"VILLAGE OF RICHFIELD, DISTRICT 1 WARD 1, 2",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),1744,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 1 WARD 1, 2",COUNTY CLERK (VOTE FOR 1),WRITE-IN,26,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 2 WARD 3, 4",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),1836,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 2 WARD 3, 4",COUNTY CLERK (VOTE FOR 1),WRITE-IN,28,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 3 WARD 5, 6 HUHS",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),1708,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 3 WARD 5, 6 HUHS",COUNTY CLERK (VOTE FOR 1),WRITE-IN,29,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 4 WARD 7-9",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),2005,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 4 WARD 7-9",COUNTY CLERK (VOTE FOR 1),WRITE-IN,33,WASHINGTON,V,RICHFIELD
"VILLAGE OF SLINGER, WARD 1-10",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),3445,WASHINGTON,V,SLINGER
"VILLAGE OF SLINGER, WARD 1-10",COUNTY CLERK (VOTE FOR 1),WRITE-IN,57,WASHINGTON,V,SLINGER
"VILLAGE OF SLINGER, WARD 11",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),0,WASHINGTON,V,SLINGER
"VILLAGE OF SLINGER, WARD 11",COUNTY CLERK (VOTE FOR 1),WRITE-IN,0,WASHINGTON,V,SLINGER
"CITY OF HARTFORD, DISTRICT 1 WARD 1-3, 12, 15 HJ1",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),2632,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 1 WARD 1-3, 12, 15 HJ1",COUNTY CLERK (VOTE FOR 1),WRITE-IN,48,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 2 WARD 8-10, 14, 17 HJ1",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),2357,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 2 WARD 8-10, 14, 17 HJ1",COUNTY CLERK (VOTE FOR 1),WRITE-IN,68,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 3 WARD 4-7, 13, 16, 18, 19",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),2602,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 3 WARD 4-7, 13, 16, 18, 19",COUNTY CLERK (VOTE FOR 1),WRITE-IN,38,WASHINGTON,C,HARTFORD
"CITY OF MILWAUKEE, WARD 316",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),0,WASHINGTON,C,MILWAUKEE
"CITY OF MILWAUKEE, WARD 316",COUNTY CLERK (VOTE FOR 1),WRITE-IN,0,WASHINGTON,C,MILWAUKEE
"CITY OF WEST BEND, DISTRICT 1 WARD 1, 3",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),655,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 1 WARD 1, 3",COUNTY CLERK (VOTE FOR 1),WRITE-IN,17,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 1 WARD 2, 24",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),327,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 1 WARD 2, 24",COUNTY CLERK (VOTE FOR 1),WRITE-IN,10,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 2 WARD 4-5",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),858,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 2 WARD 4-5",COUNTY CLERK (VOTE FOR 1),WRITE-IN,33,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 3 WARD 6-8",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),768,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 3 WARD 6-8",COUNTY CLERK (VOTE FOR 1),WRITE-IN,17,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 4 WARD 9-10",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),790,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 4 WARD 9-10",COUNTY CLERK (VOTE FOR 1),WRITE-IN,15,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 5 WARD 11-13",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),867,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 5 WARD 11-13",COUNTY CLERK (VOTE FOR 1),WRITE-IN,14,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 6 WARD 14-17",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),954,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 6 WARD 14-17",COUNTY CLERK (VOTE FOR 1),WRITE-IN,18,WASHINGTON,C,WEST BEND
"VILLAGE OF GERMANTOWN, DISTRICT 4 WARD 17",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,3,WASHINGTON,V,GERMANTOWN
"VILLAGE OF JACKSON, WARD 1-20",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,74,WASHINGTON,V,JACKSON
"VILLAGE OF KEWASKUM, WARD 1-5",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,35,WASHINGTON,V,KEWASKUM
"VILLAGE OF NEWBURG, WARD 1, 2 WB",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,13,WASHINGTON,V,NEWBURG
"VILLAGE OF RICHFIELD, DISTRICT 1 WARD 1, 2",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,26,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 2 WARD 3, 4",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,28,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 3 WARD 5, 6 HUHS",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,29,WASHINGTON,V,RICHFIELD
"VILLAGE OF RICHFIELD, DISTRICT 4 WARD 7-9",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,33,WASHINGTON,V,RICHFIELD
"VILLAGE OF SLINGER, WARD 1-10",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,57,WASHINGTON,V,SLINGER
"VILLAGE OF SLINGER, WARD 11",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WASHINGTON,V,SLINGER
"CITY OF HARTFORD, DISTRICT 1 WARD 1-3, 12, 15 HJ1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,48,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 2 WARD 8-10, 14, 17 HJ1",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,68,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 3 WARD 4-7, 13, 16, 18, 19",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,38,WASHINGTON,C,HARTFORD
"CITY OF MILWAUKEE, WARD 316",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WASHINGTON,C,MILWAUKEE
"CITY OF WEST BEND, DISTRICT 1 WARD 1, 3",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,17,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 1 WARD 2, 24",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,10,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 2 WARD 4-5",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,33,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 3 WARD 6-8",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,17,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 4 WARD 9-10",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,15,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 5 WARD 11-13",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,14,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 6 WARD 14-17",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,18,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 7 WARD 18-19",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),728,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 7 WARD 18-19",COUNTY CLERK (VOTE FOR 1),WRITE-IN,15,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 7 WARD 23",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),132,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 7 WARD 23",COUNTY CLERK (VOTE FOR 1),WRITE-IN,2,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 8 WARD 20-22",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),649,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 8 WARD 20-22",COUNTY CLERK (VOTE FOR 1),WRITE-IN,14,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 8 WARD 25-26",COUNTY CLERK (VOTE FOR 1),ASHLEY REICHERT (REP),122,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 8 WARD 25-26",COUNTY CLERK (VOTE FOR 1),WRITE-IN,4,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 7 WARD 18-19",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,15,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 7 WARD 23",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,2,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 8 WARD 20-22",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,14,WASHINGTON,C,WEST BEND
"CITY OF WEST BEND, DISTRICT 8 WARD 25-26",COUNTY CLERK (VOTE FOR 1),UNRESOLVED WRITE-IN,4,WASHINGTON,C,WEST BEND
"CITY OF HARTFORD, DISTRICT 2 WARD 11 - DODGE",COUNTY TREASURER (DODGE) (VOTE FOR 1),KRIS KEITH (REP),5,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 2 WARD 11 - DODGE",COUNTY TREASURER (DODGE) (VOTE FOR 1),WRITE-IN,0,WASHINGTON,C,HARTFORD
"CITY OF HARTFORD, DISTRICT 2 WARD 11 - DODGE",COUNTY TREASURER (DODGE) (VOTE FOR 1),UNRESOLVED WRITE-IN,0,WASHINGTON,C,HARTFORD
"TOWN OF ADDISON, WARD 1-6",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),1946,WASHINGTON,T,ADDISON
"TOWN OF ADDISON, WARD 1-6",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,16,WASHINGTON,T,ADDISON
"TOWN OF BARTON, WARD 1-4",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),1671,WASHINGTON,T,BARTON
"TOWN OF BARTON, WARD 1-4",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,23,WASHINGTON,T,BARTON
"TOWN OF ERIN, WARD 1-5",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),2343,WASHINGTON,T,ERIN
"TOWN OF ERIN, WARD 1-5",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,17,WASHINGTON,T,ERIN
"TOWN OF FARMINGTON, WARD 1-5",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),2192,WASHINGTON,T,FARMINGTON
"TOWN OF FARMINGTON, WARD 1-5",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,14,WASHINGTON,T,FARMINGTON
"TOWN OF GERMANTOWN, WARD 1",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),140,WASHINGTON,T,GERMANTOWN
"TOWN OF GERMANTOWN, WARD 1",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,5,WASHINGTON,T,GERMANTOWN
"TOWN OF HARTFORD, WARD 1-4",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),1605,WASHINGTON,T,HARTFORD
"TOWN OF HARTFORD, WARD 1-4",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,18,WASHINGTON,T,HARTFORD
"TOWN OF HARTFORD, WARD 5",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),498,WASHINGTON,T,HARTFORD
"TOWN OF HARTFORD, WARD 5",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,3,WASHINGTON,T,HARTFORD
"TOWN OF JACKSON, WARD 1-7",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),2447,WASHINGTON,T,JACKSON
"TOWN OF JACKSON, WARD 1-7",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,21,WASHINGTON,T,JACKSON
"TOWN OF KEWASKUM, WARD 1- 2",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),719,WASHINGTON,T,KEWASKUM
"TOWN OF KEWASKUM, WARD 1- 2",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,8,WASHINGTON,T,KEWASKUM
"TOWN OF POLK, WARD 1-6",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),2489,WASHINGTON,T,POLK
"TOWN OF POLK, WARD 1-6",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,13,WASHINGTON,T,POLK
"TOWN OF TRENTON, WARD 1-7 WB",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),2866,WASHINGTON,T,TRENTON
"TOWN OF TRENTON, WARD 1-7 WB",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,22,WASHINGTON,T,TRENTON
"TOWN OF WAYNE, WARD 1-4",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),1414,WASHINGTON,T,WAYNE
"TOWN OF WAYNE, WARD 1-4",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,11,WASHINGTON,T,WAYNE
"TOWN OF WEST BEND, WARD 1- 6",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),2844,WASHINGTON,T,WEST BEND
"TOWN OF WEST BEND, WARD 1- 6",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,18,WASHINGTON,T,WEST BEND
"VILLAGE OF GERMANTOWN, DISTRICT 1 WARD 2-4",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),755,WASHINGTON,V,GERMANTOWN
"VILLAGE OF GERMANTOWN, DISTRICT 1 WARD 2-4",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,23,WASHINGTON,V,GERMANTOWN
"VILLAGE OF GERMANTOWN, DISTRICT 1 WARD 1,15",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),266,WASHINGTON,V,GERMANTOWN
"VILLAGE OF GERMANTOWN, DISTRICT 1 WARD 1,15",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,6,WASHINGTON,V,GERMANTOWN
"VILLAGE OF GERMANTOWN, DISTRICT 2 WARD 5",COUNTY TREASURER (VOTE FOR 1),SCOTT M HENKE (REP),273,WASHINGTON,V,GERMANTOWN
"VILLAGE OF GERMANTOWN, DISTRICT 2 WARD 5",COUNTY TREASURER (VOTE FOR 1),WRITE-IN,5,WASHINGTON,V,GERMANTOWN
